@relation exp_4th_06

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.3, -0.34, 0.93, -3.1, 3.28, 0.11, 1.03465, 4.51448, 1.46733, 43.0597, 21.5652
0.29, -0.24, 0.79, 12.69, 14.67, 3.56, 0.8751, 19.721, 1.468, 43.2117, 37.8145
0.27, -0.2, 0.93, 2.78, -4.46, -3.29, 0.988838, 6.20033, 1.46233, 43.3463, 21.5652
0.24, -0.21, 0.94, -4.02, 2.07, -2.85, 0.992623, 5.34489, 1.46467, 42.6137, 19.9484
0.31, -0.22, 0.78, -21, -2.03, -4.8, 0.867698, 21.637, 1.46167, 43.1903, 38.7394
0.29, -0.42, 0.98, 0.81, 13.67, -1.32, 1.10494, 13.7574, 1.47167, 43.419, 11.4783
0.28, -0.21, 0.87, -3.04, 11.73, -4.94, 0.937763, 13.0858, 1.47333, 43.1483, 29.5414
0.47, -0.3, 0.87, 9.56, 15.66, 6.61, 1.03334, 19.5018, 1.47167, 43.6827, 29.5414
0.41, -0.28, 1.05, 15.41, 3.3, 1.62, 1.16146, 15.8424, 1.48433, 43.7033, 87.134
0.52, -0.27, 0.81, 13.57, 18.92, -7.68, 0.9997, 24.5172, 1.48533, 43.235, 35.9041
0.36, -0.13, 0.83, 11.99, 31.62, -2.29, 0.914002, 33.8944, 1.481, 41.7933, 33.9013
0.5, -0.16, 0.95, 1.76, -21.9, 2.98, 1.0854, 22.1718, 1.482, 40.5287, 18.1949
0.41, -0.2, 0.92, 1.98, 8.13, 13.64, 1.02689, 16.0021, 1.47633, 39.7053, 23.0739
0.47, -0.23, 0.88, 2.98, -13.13, 9.03, 1.02382, 16.2117, 1.481, 37.3753, 28.3576
0.45, -0.18, 0.76, 4.96, -3.65, 17.14, 0.901388, 18.2127, 1.477, 34.4503, 40.5358
0.55, -0.17, 0.87, -3.24, -37.72, 8.22, 1.04322, 38.741, 1.47667, 32.6787, 29.5414
0.54, -0.24, 0.78, 9.34, 10.5, 12.03, 0.97857, 18.4988, 1.48767, 32.125, 38.7394
0.5, -0.18, 0.91, 8.83, -7.24, 9.84, 1.0538, 15.0736, 1.48433, 29.4723, 24.4946
0.4, -0.21, 0.83, 0.6, 3.94, 11.15, 0.944987, 11.8409, 1.48, 28.2763, 33.9013
0.46, -0.23, 0.92, -20.89, -14.79, -5.58, 1.05399, 26.1968, 1.47633, 28.0667, 23.0739
0.2, -0.19, 0.83, -9.67, 10.49, 6.39, 0.874643, 15.6327, 1.47, 26.3507, 33.9013
0.26, -0.35, 0.96, 25.44, -9.99, -2.37, 1.05437, 27.4337, 1.47533, 26.2353, 16.2602
0.28, -0.27, 0.99, 9.28, -7.82, 7.32, 1.06367, 14.1723, 1.486, 26.1643, 8.10961
0.34, -0.19, 0.87, 13.67, -10.7, -4.6, 0.953205, 17.9588, 1.48033, 25.87, 29.5414
0.27, -0.22, 0.89, 5.36, 10.15, 8.08, 0.95572, 14.037, 1.475, 25.8423, 27.1268
0.25, -0.23, 0.87, 1.37, 4.91, 9.65, 0.93397, 10.9136, 1.47333, 25.4077, 29.5414
0.26, -0.24, 0.97, -2.93, -9.13, 3.39, 1.03252, 10.1702, 1.47633, 25.1363, 14.0699
0.29, -0.16, 0.85, -17.72, 0.77, 7.87, 0.91225, 19.4043, 1.47467, 25.484, 31.7883
0.3, -0.34, 0.93, -3.1, 3.28, 0.11, 1.03465, 4.51448, 1.478, 25.1853, 21.5652
0, 0, 0, 0, 0, 0, 0, 0, 1.43467, 24.3067, 90

