@relation .\sit2.out.txt

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.53, 0.11, 0.88, 0.52, 0.43, 5.54, 1.03315, 5.58094, 1.47733, 2.867, 28.3576
0.54, 0.13, 0.87, 0.46, 0.8, 5.01, 1.03218, 5.09428, 1.478, 2.96633, 29.5414
0.52, 0.13, 0.87, 2.75, 0.04, 4.26, 1.02186, 5.07067, 1.478, 3.18067, 29.5414
0.51, 0.12, 0.89, 3.85, 0.83, 3.72, 1.03276, 5.41755, 1.47767, 3.39533, 27.1268
0.53, 0.09, 0.89, 6.03, 0.62, 10.74, 1.03976, 12.3326, 1.47733, 3.88967, 27.1268
0.53, 0.13, 0.88, 6.9, 0.94, 6.56, 1.03547, 9.56698, 1.47833, 4.33433, 28.3576
0.49, 0.12, 0.89, 5.92, 0.93, 2.59, 1.02303, 6.52835, 1.47833, 4.54133, 27.1268
0.47, 0.11, 0.87, 3.7, 0.82, 0.34, 0.994937, 3.805, 1.47467, 4.66633, 29.5414
0.46, 0.11, 0.89, 2.48, 1.36, 0.13, 1.00787, 2.83141, 1.473, 4.74967, 27.1268
0.51, 0.11, 0.9, 0.18, 3.4, 0.18, 1.04029, 3.40952, 1.47433, 4.83767, 25.8419
0.52, 0.1, 0.88, 4.58, 0.94, 0.9, 1.02703, 4.7613, 1.47433, 5.00067, 28.3576
0.5, 0.09, 0.88, 5.62, 1.51, 3.23, 1.01612, 6.65563, 1.472, 5.264, 28.3576
0.47, 0.12, 0.89, 8.93, 1.96, 3.82, 1.01361, 9.90853, 1.471, 5.68633, 27.1268
0.46, 0.06, 0.9, 4.41, 1.37, 1.2, 1.01252, 4.77127, 1.469, 5.842, 25.8419
0.46, 0.13, 0.86, 0.8, 7.06, 0.04, 0.983921, 7.10529, 1.467, 6.04033, 30.6834
0.48, 0.07, 0.9, 0.36, 0.53, 0.79, 1.0224, 1.01715, 1.465, 6.01667, 25.8419
0.49, 0.09, 0.89, 0.24, 0.4, 0.04, 1.01995, 0.468188, 1.465, 5.91867, 27.1268
0.49, 0.05, 0.9, 0.08, 0.71, 9.92, 1.02596, 9.9457, 1.46133, 6.14767, 25.8419
0.49, 0.13, 0.87, 3.43, 0.85, 11.82, 1.00693, 12.3369, 1.461, 6.51733, 29.5414
0.5, 0.1, 0.87, 4.62, 0.82, 12.38, 1.00841, 13.2394, 1.46067, 6.88833, 29.5414
0.52, 0.1, 0.89, 10.15, 0.38, 16.65, 1.03562, 19.5036, 1.46133, 7.65733, 27.1268
0.51, 0.11, 0.88, 13.71, 5.21, 17.68, 1.02303, 22.9715, 1.461, 8.62933, 28.3576
0.47, 0.08, 0.87, 0.31, 0.4, 3.4, 0.992069, 3.43746, 1.458, 8.58033, 29.5414
0.52, 0.11, 0.88, 3.04, 0.2, 4.2, 1.02806, 5.1886, 1.458, 8.721, 28.3576
0.5, 0.12, 0.89, 0.31, 2.49, 2.78, 1.02786, 3.74494, 1.459, 8.85867, 27.1268
0.52, 0.11, 0.88, 2.13, 0.4, 0.69, 1.02806, 2.27442, 1.45933, 8.84167, 28.3576
0.52, 0.1, 0.86, 0.66, 0.04, 0.75, 1.00995, 0.99985, 1.45867, 8.83133, 30.6834
0.5, 0.12, 0.88, 2.37, 0.97, 0.39, 1.01922, 2.59035, 1.45933, 8.908, 28.3576
0.52, 0.11, 0.87, 0.06, 1.4, 0.3, 1.01951, 1.43304, 1.46, 8.882, 29.5414
0.53, 0.1, 0.85, 0.6, 0.82, 0.01, 1.00668, 1.01612, 1.488, 8.92967, 31.7883
0.51, 0.09, 0.88, 0, 0.37, 2.17, 1.02108, 2.20132, 1.48667, 8.798, 28.3576
0.51, 0.13, 0, 0, 0, 0, 0.526308, 0, 1.45667, 8.589, 90
0.47, 0.07, 0.89, 15.43, 4.25, 16.79, 1.00891, 23.1959, 1.45367, 9.56967, 27.1268
0.45, 0.08, 0.91, 11.71, 4.59, 14.13, 1.01833, 18.9169, 1.451, 10.304, 24.4946
0.44, 0.07, 0.92, 10.82, 1.31, 10.12, 1.0222, 14.8729, 1.44833, 10.466, 23.0739
0.49, 0.04, 0.9, 15.05, 8.05, 16.5, 1.02552, 23.7393, 1.44467, 11.306, 25.8419
0.41, 0.07, 0.94, 23.69, 7.76, 13.89, 1.02791, 28.5371, 1.442, 12.5027, 19.9484
0.35, 0.05, 0.95, 14.73, 1.03, 0.35, 1.01366, 14.7701, 1.43867, 12.8777, 18.1949
0.36, 0.01, 0.93, 6.78, 4.41, 0.92, 0.997296, 8.1402, 1.43333, 13.149, 21.5652
0.39, 0.03, 0.9, 5.49, 0.71, 3.61, 0.981326, 6.6088, 1.42667, 13.3507, 25.8419
0.38, 0.04, 0.95, 12.18, 7.79, 4.1, 1.02396, 15.0282, 1.42233, 13.939, 18.1949
0.38, 0.03, 0.93, 14.27, 1.59, 8.38, 1.00509, 16.6248, 1.418, 14.4017, 21.5652
0.45, 0.02, 0.95, 10.86, 8.37, 16.56, 1.05138, 21.4995, 1.416, 15.1043, 18.1949
0.36, 0.04, 0.95, 16, 0.89, 8.93, 1.01671, 18.3449, 1.41367, 15.7323, 18.1949
0.46, 0.06, 0.9, 4.41, 1.37, 1.2, 1.01252, 4.77127, 1.41267, 15.7017, 25.8419
0.46, 0.13, 0.86, 0.8, 7.06, 0.04, 0.983921, 7.10529, 1.41267, 15.909, 30.6834
0.48, 0.07, 0.9, 0.36, 0.53, 0.79, 1.0224, 1.01715, 1.412, 15.9423, 25.8419
0.49, 0.09, 0.89, 0.24, 0.4, 0.04, 1.01995, 0.468188, 1.413, 15.608, 27.1268
0.49, 0.05, 0.9, 0.08, 0.71, 9.92, 1.02596, 9.9457, 1.41133, 15.4283, 25.8419
0.49, 0.13, 0.87, 3.43, 0.85, 11.82, 1.00693, 12.3369, 1.412, 15.371, 29.5414
0.5, 0.1, 0.87, 4.62, 0.82, 12.38, 1.00841, 13.2394, 1.41067, 15.059, 29.5414
0.52, 0.1, 0.89, 10.15, 0.38, 16.65, 1.03562, 19.5036, 1.411, 14.745, 27.1268
0.51, 0.11, 0.88, 13.71, 5.21, 17.68, 1.02303, 22.9715, 1.41367, 15.828, 28.3576
0.47, 0.08, 0.87, 0.31, 0.4, 3.4, 0.992069, 3.43746, 1.41067, 15.717, 29.5414
0.52, 0.11, 0.88, 3.04, 0.2, 4.2, 1.02806, 5.1886, 1.41067, 15.779, 28.3576
0.5, 0.12, 0.89, 0.31, 2.49, 2.78, 1.02786, 3.74494, 1.41067, 15.8577, 27.1268
0.52, 0.11, 0.88, 2.13, 0.4, 0.69, 1.02806, 2.27442, 1.41167, 15.9167, 28.3576
0.52, 0.1, 0.86, 0.66, 0.04, 0.75, 1.00995, 0.99985, 1.411, 15.8407, 30.6834
0.5, 0.12, 0.88, 2.37, 0.97, 0.39, 1.01922, 2.59035, 1.411, 15.9063, 28.3576
0.52, 0.11, 0.87, 0.06, 1.4, 0.3, 1.01951, 1.43304, 1.41167, 15.9173, 29.5414
0.53, 0.1, 0.85, 0.6, 0.82, 0.01, 1.00668, 1.01612, 1.41167, 15.8803, 31.7883
0.51, 0.09, 0.88, 0, 0.37, 2.17, 1.02108, 2.20132, 1.43967, 15.965, 28.3576
0.51, 0.13, 0, 0, 0, 0, 0.526308, 0, 1.41333, 14.7493, 90
0.32, 0.04, 0.93, 10.59, 5.83, 11.7, 0.984327, 16.8234, 1.40833, 14.6723, 21.5652
0.25, 0.03, 0.87, 12.56, 0.39, 9.46, 0.905704, 15.7289, 1.399, 14.6777, 29.5414
0.16, 0.04, 0.96, 0.63, 5.54, 0.08, 0.974064, 5.57628, 1.39, 13.566, 16.2602
0.2, 0.09, 0, 4.88, 1.3, 11.92, 0.219317, 12.9457, 1.35233, 12.658, 90
0.19, 0, 0.98, 13.04, 5.25, 0.2, 0.998248, 14.0586, 1.34633, 12.7373, 11.4783
0.13, 0.05, 0.01, 7.78, 5.22, 0.92, 0.139642, 9.41399, 1.30933, 12.7977, 89.427
0.21, 0.09, 0.93, 13.33, 5.47, 4.55, 0.957653, 15.11, 1.30633, 13.249, 21.5652
0.09, 0.01, 0.96, 11.15, 4.28, 2.16, 0.964261, 12.137, 1.296, 13.033, 16.2602
0.01, 0.05, 0.04, 3.29, 0.08, 0.65, 0.0648074, 3.35455, 1.25467, 12.359, 87.7076
0.08, 0.02, 0.02, 0.23, 16.69, 7.97, 0.0848528, 18.4968, 1.21133, 11.9957, 88.854
0.16, 0.01, 0.9, 0.69, 22.51, 0.81, 0.914166, 22.5351, 1.202, 11.9353, 25.8419
0.24, 0.02, 0.77, 11.96, 16.67, 1, 0.806784, 20.5409, 1.189, 12.6903, 39.6461
0.46, 0.06, 0.9, 4.41, 1.37, 1.2, 1.01252, 4.77127, 1.188, 12.6597, 25.8419
0.46, 0.13, 0.86, 0.8, 7.06, 0.04, 0.983921, 7.10529, 1.188, 12.867, 30.6834
0.48, 0.07, 0.9, 0.36, 0.53, 0.79, 1.0224, 1.01715, 1.18733, 12.9003, 25.8419
0.49, 0.09, 0.89, 0.24, 0.4, 0.04, 1.01995, 0.468188, 1.18833, 12.566, 27.1268
0.49, 0.05, 0.9, 0.08, 0.71, 9.92, 1.02596, 9.9457, 1.18667, 12.3863, 25.8419
0.49, 0.13, 0.87, 3.43, 0.85, 11.82, 1.00693, 12.3369, 1.18733, 12.329, 29.5414
0.5, 0.1, 0.87, 4.62, 0.82, 12.38, 1.00841, 13.2394, 1.186, 12.017, 29.5414
0.52, 0.1, 0.89, 10.15, 0.38, 16.65, 1.03562, 19.5036, 1.18633, 11.703, 27.1268
0.51, 0.11, 0.88, 13.71, 5.21, 17.68, 1.02303, 22.9715, 1.189, 12.786, 28.3576
0.47, 0.08, 0.87, 0.31, 0.4, 3.4, 0.992069, 3.43746, 1.186, 12.675, 29.5414
0.52, 0.11, 0.88, 3.04, 0.2, 4.2, 1.02806, 5.1886, 1.186, 12.737, 28.3576
0.5, 0.12, 0.89, 0.31, 2.49, 2.78, 1.02786, 3.74494, 1.186, 12.8157, 27.1268
0.52, 0.11, 0.88, 2.13, 0.4, 0.69, 1.02806, 2.27442, 1.187, 12.8747, 28.3576
0.52, 0.1, 0.86, 0.66, 0.04, 0.75, 1.00995, 0.99985, 1.18633, 12.7987, 30.6834
0.5, 0.12, 0.88, 2.37, 0.97, 0.39, 1.01922, 2.59035, 1.18633, 12.8643, 28.3576
0.52, 0.11, 0.87, 0.06, 1.4, 0.3, 1.01951, 1.43304, 1.187, 12.8753, 29.5414
0.53, 0.1, 0.85, 0.6, 0.82, 0.01, 1.00668, 1.01612, 1.187, 12.8383, 31.7883
0.51, 0.09, 0.88, 0, 0.37, 2.17, 1.02108, 2.20132, 1.215, 12.923, 28.3576
0.51, 0.13, 0, 0, 0, 0, 0.526308, 0, 1.19333, 11.9857, 90
0.03, 0.12, 0.17, 6.45, 24.86, 0.67, 0.210238, 25.6918, 1.16567, 12.3047, 80.2122
0.5, 0.1, 0.96, 0.74, 46.42, 8.35, 1.08701, 47.1708, 1.179, 13.9467, 16.2602
0.52, 0.04, 0.72, 14.43, 9.39, 28.75, 0.889044, 33.5106, 1.212, 15.0957, 43.9455
0.08, 0.01, 0.93, 1.42, 9.78, 2.04, 0.933488, 10.0909, 1.207, 14.9207, 21.5652
0.14, 0.12, 0.01, 0.32, 0.33, 8.69, 0.184662, 8.70215, 1.20967, 14.768, 89.427
0.17, 0.08, 0.06, 0.53, 3.54, 37.93, 0.197231, 38.0985, 1.179, 15.3897, 86.5602
0.08, 0.1, 0.03, 1.49, 6.81, 25.13, 0.131529, 26.079, 1.15067, 15.9177, 88.2809
0.23, 0.03, 0.9, 5.15, 15.69, 28.66, 0.929408, 33.0771, 1.186, 17.4337, 25.8419
0.2, 0.04, 0.95, 8.59, 8.89, 16.26, 0.971648, 20.4257, 1.22167, 17.7287, 18.1949
0.09, 0.09, 0, 0.08, 6.53, 8.95, 0.127279, 11.0793, 1.192, 17.447, 90
0.05, 0.05, 0.03, 0.41, 3.85, 3.12, 0.0768115, 4.97242, 1.162, 16.7053, 88.2809
0.21, 0.05, 0.97, 0.71, 15.14, 8.22, 0.99373, 17.2422, 1.15567, 17.275, 14.0699
0.25, 0.06, 0.93, 1.96, 3.82, 0, 0.964883, 4.29348, 1.14867, 17.2043, 21.5652
0.46, 0.06, 0.9, 4.41, 1.37, 1.2, 1.01252, 4.77127, 1.14767, 17.381, 25.8419
0.46, 0.13, 0.86, 0.8, 7.06, 0.04, 0.983921, 7.10529, 1.147, 17.6217, 30.6834
0.48, 0.07, 0.9, 0.36, 0.53, 0.79, 1.0224, 1.01715, 1.14733, 17.3207, 25.8419
0.49, 0.09, 0.89, 0.24, 0.4, 0.04, 1.01995, 0.468188, 1.14667, 16.8067, 27.1268
0.49, 0.05, 0.9, 0.08, 0.71, 9.92, 1.02596, 9.9457, 1.14567, 16.5697, 25.8419
0.49, 0.13, 0.87, 3.43, 0.85, 11.82, 1.00693, 12.3369, 1.145, 16.2003, 29.5414
0.5, 0.1, 0.87, 4.62, 0.82, 12.38, 1.00841, 13.2394, 1.144, 15.5743, 29.5414
0.52, 0.1, 0.89, 10.15, 0.38, 16.65, 1.03562, 19.5036, 1.147, 16.3433, 27.1268
0.51, 0.11, 0.88, 13.71, 5.21, 17.68, 1.02303, 22.9715, 1.14667, 17.3153, 28.3576
0.47, 0.08, 0.87, 0.31, 0.4, 3.4, 0.992069, 3.43746, 1.14367, 17.2663, 29.5414
0.52, 0.11, 0.88, 3.04, 0.2, 4.2, 1.02806, 5.1886, 1.14367, 17.407, 28.3576
0.5, 0.12, 0.89, 0.31, 2.49, 2.78, 1.02786, 3.74494, 1.14467, 17.5447, 27.1268
0.52, 0.11, 0.88, 2.13, 0.4, 0.69, 1.02806, 2.27442, 1.145, 17.5277, 28.3576
0.52, 0.1, 0.86, 0.66, 0.04, 0.75, 1.00995, 0.99985, 1.14433, 17.5173, 30.6834
0.5, 0.12, 0.88, 2.37, 0.97, 0.39, 1.01922, 2.59035, 1.145, 17.594, 28.3576
0.52, 0.11, 0.87, 0.06, 1.4, 0.3, 1.01951, 1.43304, 1.14567, 17.568, 29.5414
0.53, 0.1, 0.85, 0.6, 0.82, 0.01, 1.00668, 1.01612, 1.17367, 17.6157, 31.7883
0.51, 0.09, 0.88, 0, 0.37, 2.17, 1.02108, 2.20132, 1.21233, 16.6343, 28.3576
0.51, 0.13, 0, 0, 0, 0, 0.526308, 0, 1.18167, 14.784, 90
0.05, 0.08, 0, 5.75, 5.51, 4.19, 0.0943398, 8.99882, 1.14333, 13.5467, 90
0.05, 0.04, 0.03, 9.1, 29.66, 9.63, 0.0707107, 32.4848, 1.11333, 14.7183, 88.2809
0.25, 0.02, 0.92, 8.11, 38.17, 2.58, 0.953572, 39.1073, 1.144, 16.0357, 23.0739
0.29, 0.05, 0.92, 0.89, 5.78, 0.06, 0.965919, 5.84843, 1.17567, 14.86, 23.0739
0.28, 0.02, 0.92, 0.53, 2.18, 8.85, 0.961873, 9.12994, 1.20933, 14.131, 23.0739
0.25, 0.03, 0.99, 0.45, 0.73, 0.43, 1.02152, 0.959323, 1.213, 12.5347, 8.10961
0.2, 0.03, 0.94, 6.63, 4.33, 0, 0.961509, 7.9187, 1.21233, 11.7753, 19.9484
0.12, 0.04, 0.05, 0.97, 0.55, 0.88, 0.136015, 1.42049, 1.21333, 11.3367, 87.134
0.21, 0.02, 0.96, 0.06, 5.42, 5.59, 0.982904, 7.7864, 1.24867, 11.4597, 16.2602
0.23, 0, 0.93, 0.34, 0.02, 0.72, 0.958019, 0.796492, 1.24633, 10.6933, 21.5652
0.21, 0.04, 0.93, 0.03, 7.17, 0.64, 0.954254, 7.19857, 1.24433, 10.762, 21.5652
0.14, 0.02, 0.01, 2.37, 0.49, 4.6, 0.141774, 5.19779, 1.20267, 10.778, 89.427
0.16, 0.04, 0.02, 7.16, 0.996, 3.82, 0.166132, 8.17619, 1.16167, 10.9139, 88.854
0.46, 0.06, 0.9, 4.41, 1.37, 1.2, 1.01252, 4.77127, 1.16067, 11.0905, 25.8419
0.46, 0.13, 0.86, 0.8, 7.06, 0.04, 0.983921, 7.10529, 1.16, 11.3312, 30.6834
0.48, 0.07, 0.9, 0.36, 0.53, 0.79, 1.0224, 1.01715, 1.16033, 11.0302, 25.8419
0.49, 0.09, 0.89, 0.24, 0.4, 0.04, 1.01995, 0.468188, 1.15967, 10.5162, 27.1268
0.49, 0.05, 0.9, 0.08, 0.71, 9.92, 1.02596, 9.9457, 1.15867, 10.2792, 25.8419
0.49, 0.13, 0.87, 3.43, 0.85, 11.82, 1.00693, 12.3369, 1.158, 9.90987, 29.5414
0.5, 0.1, 0.87, 4.62, 0.82, 12.38, 1.00841, 13.2394, 1.157, 9.28387, 29.5414
0.52, 0.1, 0.89, 10.15, 0.38, 16.65, 1.03562, 19.5036, 1.16, 10.0529, 27.1268
0.51, 0.11, 0.88, 13.71, 5.21, 17.68, 1.02303, 22.9715, 1.15967, 11.0249, 28.3576
0.47, 0.08, 0.87, 0.31, 0.4, 3.4, 0.992069, 3.43746, 1.15667, 10.9759, 29.5414
0.52, 0.11, 0.88, 3.04, 0.2, 4.2, 1.02806, 5.1886, 1.15667, 11.1165, 28.3576
0.5, 0.12, 0.89, 0.31, 2.49, 2.78, 1.02786, 3.74494, 1.15767, 11.2542, 27.1268
0.52, 0.11, 0.88, 2.13, 0.4, 0.69, 1.02806, 2.27442, 1.158, 11.2372, 28.3576
0.52, 0.1, 0.86, 0.66, 0.04, 0.75, 1.00995, 0.99985, 1.15733, 11.2269, 30.6834
0.5, 0.12, 0.88, 2.37, 0.97, 0.39, 1.01922, 2.59035, 1.158, 11.3035, 28.3576
0.52, 0.11, 0.87, 0.06, 1.4, 0.3, 1.01951, 1.43304, 1.15867, 11.2775, 29.5414
0.53, 0.1, 0.85, 0.6, 0.82, 0.01, 1.00668, 1.01612, 1.18667, 11.3252, 31.7883
0.51, 0.09, 0.88, 0, 0.37, 2.17, 1.02108, 2.20132, 1.23167, 10.8949, 28.3576
0.51, 0.13, 0, 0, 0, 0, 0.526308, 0, 1.249, 9.28187, 90
0.1, 0.01, 0, 2.56, 0.84, 7.92, 0.100499, 8.36574, 1.213, 8.03053, 90
0.13, 0.03, 0.93, 2.6, 0.76, 0.72, 0.939521, 2.80286, 1.20733, 7.9422, 21.5652
0.13, 0.01, 0.95, 4.28, 0.27, 11.24, 0.958906, 12.0303, 1.203, 8.0832, 18.1949
0.06, 0.02, 0.06, 0.23, 10.82, 12.4, 0.087178, 16.4586, 1.16533, 8.8112, 86.5602
0.18, 0.03, 0.01, 0.71, 23.64, 3.64, 0.182757, 23.9291, 1.13367, 9.37887, 89.427
0.27, 0.01, 0.94, 3.37, 6.05, 5.58, 0.978059, 8.89358, 1.16733, 9.79887, 19.9484
0.24, 0.01, 0.95, 0.56, 2.43, 4.17, 0.979898, 4.85874, 1.16767, 9.66853, 18.1949
0.24, 0.02, 0.98, 7.97, 6.51, 17.11, 1.00916, 19.9663, 1.17033, 10.6855, 11.4783
0.2, 0.07, 0, 18.42, 2.7, 39.47, 0.211896, 43.6402, 1.14, 12.4439, 90
0.01, 0.01, 0, 14.33, 2.61, 0.59, 0.0141421, 14.5777, 1.135, 12.7795, 90
0.08, 0.04, 0.93, 6.45, 10.54, 8.36, 0.934291, 14.9192, 1.16267, 13.2253, 21.5652
0.17, 0.03, 0, 10.61, 0.07, 9.29, 0.172627, 14.1025, 1.122, 13.6583, 90
0.06, 0.08, 0.996, 3.82, 0, 0, 1.00101, 3.82, 1.11153, 13.5223, 5.1264
0.46, 0.06, 0.9, 4.41, 1.37, 1.2, 1.01252, 4.77127, 1.11053, 13.699, 25.8419
0.46, 0.13, 0.86, 0.8, 7.06, 0.04, 0.983921, 7.10529, 1.10987, 13.9397, 30.6834
0.48, 0.07, 0.9, 0.36, 0.53, 0.79, 1.0224, 1.01715, 1.1102, 13.6387, 25.8419
0.49, 0.09, 0.89, 0.24, 0.4, 0.04, 1.01995, 0.468188, 1.10953, 13.1247, 27.1268
0.49, 0.05, 0.9, 0.08, 0.71, 9.92, 1.02596, 9.9457, 1.10853, 12.8877, 25.8419
0.49, 0.13, 0.87, 3.43, 0.85, 11.82, 1.00693, 12.3369, 1.10787, 12.5183, 29.5414
0.5, 0.1, 0.87, 4.62, 0.82, 12.38, 1.00841, 13.2394, 1.10687, 11.8923, 29.5414
0.52, 0.1, 0.89, 10.15, 0.38, 16.65, 1.03562, 19.5036, 1.10987, 12.6613, 27.1268
0.51, 0.11, 0.88, 13.71, 5.21, 17.68, 1.02303, 22.9715, 1.10953, 13.6333, 28.3576
0.47, 0.08, 0.87, 0.31, 0.4, 3.4, 0.992069, 3.43746, 1.10653, 13.5843, 29.5414
0.52, 0.11, 0.88, 3.04, 0.2, 4.2, 1.02806, 5.1886, 1.10653, 13.725, 28.3576
0, 0, 0, 0, 0, 0, 0, 0, 1.0572, 13.6767, 90
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

